conversation_id,conversation,profanity,sensitive_data_compliance
7cfd0c78-fa7a-4488-9b62-f478f7609089,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Mark calling from XYZ Collections. How are you today?"", ""stime"": 0, ""etime"": 6}, {""speaker"": ""Customer"", ""text"": ""I'm doing well, thank you. What's this about?"", ""stime"": 5.5, ""etime"": 10}, {""speaker"": ""Agent"", ""text"": ""I\u2019m reaching out regarding an account linked to you. Before we proceed, could you please confirm your date of birth?"", ""stime"": 9, ""etime"": 19}, {""speaker"": ""Customer"", ""text"": ""Sure, it's July 15, 1990."", ""stime"": 18, ""etime"": 21}, {""speaker"": ""Agent"", ""text"": ""Thank you for that. Could you also provide your current address for verification?"", ""stime"": 20, ""etime"": 29}, {""speaker"": ""Customer"", ""text"": ""I live at 123 Maple Street, Springfield."", ""stime"": 28, ""etime"": 32}, {""speaker"": ""Agent"", ""text"": ""Great, I have verified your information. You have an outstanding balance of $450. How would you like to handle that today?"", ""stime"": 31, ""etime"": 41}, {""speaker"": ""Customer"", ""text"": ""I can make a payment over the phone right now."", ""stime"": 40, ""etime"": 45}, {""speaker"": ""Agent"", ""text"": ""Perfect! I can guide you through the payment process. Do you have your payment method ready?"", ""stime"": 44, ""etime"": 53}, {""speaker"": ""Customer"", ""text"": ""Yes, I have my credit card here."", ""stime"": 52, ""etime"": 56}, {""speaker"": ""Agent"", ""text"": ""Alright, please provide the card number when you're ready."", ""stime"": 55, ""etime"": 60}, {""speaker"": ""Customer"", ""text"": ""It's 4111 1111 1111 1111."", ""stime"": 59, ""etime"": 62}, {""speaker"": ""Agent"", ""text"": ""Thank you. I will process that payment now. You\u2019ll receive a confirmation shortly."", ""stime"": 61, ""etime"": 70}, {""speaker"": ""Customer"", ""text"": ""Thank you for your help."", ""stime"": 69, ""etime"": 72}, {""speaker"": ""Agent"", ""text"": ""You're welcome! Have a great day!"", ""stime"": 71, ""etime"": 75}]",Not Found,Not Found
8706edf5-aa69-4338-b09a-122d2e9aa584,"[{""speaker"": ""Agent"", ""text"": ""Hello, is this David Johnson?"", ""stime"": 0, ""etime"": 5}, {""speaker"": ""Customer"", ""text"": ""Yes, this is David. Who's calling?"", ""stime"": 5.5, ""etime"": 8}, {""speaker"": ""Agent"", ""text"": ""This is Sarah from XYZ Collections. How are you today?"", ""stime"": 7, ""etime"": 12}, {""speaker"": ""Customer"", ""text"": ""I'm doing well, thanks. What's this about?"", ""stime"": 12.5, ""etime"": 15}, {""speaker"": ""Agent"", ""text"": ""I\u2019m reaching out regarding an outstanding balance on your account. Before we proceed, can you please verify your date of birth?"", ""stime"": 14, ""etime"": 24}, {""speaker"": ""Customer"", ""text"": ""Sure, it\u2019s July 15, 1990."", ""stime"": 24.5, ""etime"": 27}, {""speaker"": ""Agent"", ""text"": ""Thank you, David. Can you also confirm your current address for verification?"", ""stime"": 26, ""etime"": 32}, {""speaker"": ""Customer"", ""text"": ""Yes, it\u2019s 123 Maple Street, Springfield."", ""stime"": 32.5, ""etime"": 36}, {""speaker"": ""Agent"", ""text"": ""Thank you for confirming that information. You have a balance of $250 due. How would you like to resolve this today?"", ""stime"": 35, ""etime"": 45}, {""speaker"": ""Customer"", ""text"": ""I can pay half of it today and the rest next month."", ""stime"": 45.5, ""etime"": 50}, {""speaker"": ""Agent"", ""text"": ""That sounds reasonable. So, you would like to pay $125 today?"", ""stime"": 49, ""etime"": 54}, {""speaker"": ""Customer"", ""text"": ""Yes, that's correct."", ""stime"": 53.5, ""etime"": 55}, {""speaker"": ""Agent"", ""text"": ""Great! I will set that up for you. Thank you for your time, David."", ""stime"": 55.5, ""etime"": 61}, {""speaker"": ""Customer"", ""text"": ""Thank you, Sarah. Talk to you soon."", ""stime"": 61.5, ""etime"": 64}]",Not Found,Not Found
084fc190-bccc-472f-a6f8-de13e814c67d,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Mark from XYZ Collections. Am I speaking with Jordan Smith?"", ""stime"": 0, ""etime"": 8}, {""speaker"": ""Customer"", ""text"": ""Yes, this is Jordan. What's this about?"", ""stime"": 8.5, ""etime"": 12}, {""speaker"": ""Agent"", ""text"": ""Thank you for confirming, Jordan. I'm calling regarding an outstanding balance on your account. Can you please verify your date of birth?"", ""stime"": 11, ""etime"": 22}, {""speaker"": ""Customer"", ""text"": ""Sure, it's June 15, 1990."", ""stime"": 23, ""etime"": 26}, {""speaker"": ""Agent"", ""text"": ""Thank you for that. Also, could you confirm your address for security purposes?"", ""stime"": 25, ""etime"": 34}, {""speaker"": ""Customer"", ""text"": ""It's 123 Maple Street, Springfield."", ""stime"": 34.5, ""etime"": 38}, {""speaker"": ""Agent"", ""text"": ""Great, thank you for verifying that information. You currently have a balance of $500. How would you like to proceed with the payment?"", ""stime"": 37, ""etime"": 48}, {""speaker"": ""Customer"", ""text"": ""I can pay half right now and the rest by the end of the month."", ""stime"": 48.5, ""etime"": 55}, {""speaker"": ""Agent"", ""text"": ""That sounds reasonable. So, you'll pay $250 today and the remaining $250 by the end of the month?"", ""stime"": 54, ""etime"": 62}, {""speaker"": ""Customer"", ""text"": ""Yes, that's correct."", ""stime"": 62.5, ""etime"": 64}, {""speaker"": ""Agent"", ""text"": ""Perfect. How would you like to make the payment today?"", ""stime"": 65, ""etime"": 70}, {""speaker"": ""Customer"", ""text"": ""I can do it via credit card."", ""stime"": 70.5, ""etime"": 73}, {""speaker"": ""Agent"", ""text"": ""Alright, I will gather your card details. Thank you for your cooperation, Jordan."", ""stime"": 72, ""etime"": 80}, {""speaker"": ""Customer"", ""text"": ""Thank you for your help."", ""stime"": 80.5, ""etime"": 82}]",Not Found,Not Found
ee078707-82d8-4937-942a-0d1dce58dac5,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Mark calling from XYZ Collections. How are you today?"", ""stime"": 0, ""etime"": 7}, {""speaker"": ""Customer"", ""text"": ""I'm doing alright, thanks. What\u2019s this about?"", ""stime"": 7.5, ""etime"": 12}, {""speaker"": ""Agent"", ""text"": ""I'm calling regarding an outstanding balance on your account with Mega Credit. Can I get you to confirm your name for security purposes?"", ""stime"": 11, ""etime"": 19}, {""speaker"": ""Customer"", ""text"": ""Sure, it's Jessica Brown."", ""stime"": 18, ""etime"": 21}, {""speaker"": ""Agent"", ""text"": ""Thank you, Jessica. You currently have a balance of two thousand five hundred dollars."", ""stime"": 21.5, ""etime"": 30}, {""speaker"": ""Customer"", ""text"": ""That's quite a bit. Can you give me more details on that?"", ""stime"": 29, ""etime"": 32}, {""speaker"": ""Agent"", ""text"": ""Of course! This amount includes your last payment and the missed payments since then."", ""stime"": 31, ""etime"": 39}, {""speaker"": ""Customer"", ""text"": ""I see. I wasn't aware of the total. What options do I have?"", ""stime"": 38.5, ""etime"": 44}, {""speaker"": ""Agent"", ""text"": ""You can make a payment plan or pay the full amount today. What works best for you?"", ""stime"": 43, ""etime"": 52}, {""speaker"": ""Customer"", ""text"": ""I need some time to think about that."", ""stime"": 51, ""etime"": 55}, {""speaker"": ""Agent"", ""text"": ""No problem! Please feel free to reach out if you have any questions, but just remember the balance is accumulating interest."", ""stime"": 54, ""etime"": 64}, {""speaker"": ""Customer"", ""text"": ""Got it, thank you."", ""stime"": 63, ""etime"": 65}, {""speaker"": ""Agent"", ""text"": ""Thank you for your time, Jessica. Have a great day!"", ""stime"": 66, ""etime"": 73}, {""speaker"": ""Customer"", ""text"": ""You too, bye!"", ""stime"": 72, ""etime"": 75}]",Not Found,Not Found
2dbce9d8-284c-43c9-aaab-736648188892,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Sarah from Credit Solutions. How are you today?"", ""stime"": 0, ""etime"": 6}, {""speaker"": ""Customer"", ""text"": ""Hi, I'm doing well, thanks. What\u2019s this about?"", ""stime"": 7.5, ""etime"": 11}, {""speaker"": ""Agent"", ""text"": ""I\u2019m calling regarding an outstanding balance on your account. Can I verify your date of birth first?"", ""stime"": 10, ""etime"": 20}, {""speaker"": ""Customer"", ""text"": ""Sure, it\u2019s July 15, 1990."", ""stime"": 21, ""etime"": 24}, {""speaker"": ""Agent"", ""text"": ""Thank you for that information. Can you also confirm your current address?"", ""stime"": 23, ""etime"": 30}, {""speaker"": ""Customer"", ""text"": ""I live at 123 Maple Street, Springfield."", ""stime"": 31, ""etime"": 35}, {""speaker"": ""Agent"", ""text"": ""Thank you for verifying your identity. You have a balance of $450. How would you like to proceed with the payment?"", ""stime"": 34, ""etime"": 44}, {""speaker"": ""Customer"", ""text"": ""I can pay half of that today."", ""stime"": 45, ""etime"": 49}, {""speaker"": ""Agent"", ""text"": ""That sounds good. Would you like to use a debit or credit card for that payment?"", ""stime"": 48, ""etime"": 58}, {""speaker"": ""Customer"", ""text"": ""I\u2019ll use my credit card."", ""stime"": 59, ""etime"": 62}, {""speaker"": ""Agent"", ""text"": ""Great! Please provide your card number when you're ready."", ""stime"": 61, ""etime"": 68}, {""speaker"": ""Customer"", ""text"": ""It's 4111 1111 1111 1111."", ""stime"": 69, ""etime"": 73}, {""speaker"": ""Agent"", ""text"": ""Thank you. Your payment has been processed successfully. Is there anything else I can assist you with?"", ""stime"": 72, ""etime"": 82}, {""speaker"": ""Customer"", ""text"": ""No, that will be all. Thank you!"", ""stime"": 83, ""etime"": 87}, {""speaker"": ""Agent"", ""text"": ""You're welcome! Have a great day!"", ""stime"": 86, ""etime"": 90}]",Not Found,Not Found
3e2412cb-07db-4664-a4ae-2b69a1aae45c,"[{""speaker"": ""Customer"", ""text"": ""You have reached the voicemail of John Smith. Please leave a message after the tone."", ""stime"": 0, ""etime"": 8}, {""speaker"": ""Agent"", ""text"": ""Hello John, this is Lisa from XYZ Collections. I'm trying to reach you about your overdue account."", ""stime"": 9, ""etime"": 20}, {""speaker"": ""Customer"", ""text"": ""If this is an emergency, please hang up and call 911."", ""stime"": 21, ""etime"": 28}, {""speaker"": ""Agent"", ""text"": ""You can reach me at five five five one two three four five. It's important to discuss your payment options."", ""stime"": 29, ""etime"": 42}, {""speaker"": ""Customer"", ""text"": ""Thank you for calling, have a great day!"", ""stime"": 43, ""etime"": 50}]",Not Found,Not Found
49dca3af-dcec-423e-939d-93811e8a51a9,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Mark from XYZ Collections. Am I speaking with Sarah Thompson?"", ""stime"": 0, ""etime"": 8}, {""speaker"": ""Customer"", ""text"": ""Yes, this is Sarah. What is this about?"", ""stime"": 8.5, ""etime"": 12}, {""speaker"": ""Agent"", ""text"": ""Thank you, Sarah. I'm calling regarding the outstanding balance on your account. Before we proceed, could you please confirm your date of birth?"", ""stime"": 12, ""etime"": 23}, {""speaker"": ""Customer"", ""text"": ""Sure, it's January 15, 1992."", ""stime"": 22.5, ""etime"": 25}, {""speaker"": ""Agent"", ""text"": ""Thank you for verifying that. Now, can you also confirm your address for me?"", ""stime"": 25, ""etime"": 33}, {""speaker"": ""Customer"", ""text"": ""Yes, it\u2019s 123 Maple Street, Springfield."", ""stime"": 32, ""etime"": 36}, {""speaker"": ""Agent"", ""text"": ""Thank you, Sarah. I see here that you have an outstanding balance of $350. How would you like to proceed with the payment?"", ""stime"": 36, ""etime"": 46}, {""speaker"": ""Customer"", ""text"": ""I would like to set up a payment plan."", ""stime"": 45, ""etime"": 50}, {""speaker"": ""Agent"", ""text"": ""That\u2019s completely fine. I can assist you with that. What amount can you pay monthly?"", ""stime"": 50, ""etime"": 59}, {""speaker"": ""Customer"", ""text"": ""I can manage $100 a month."", ""stime"": 58, ""etime"": 61}, {""speaker"": ""Agent"", ""text"": ""Great! I\u2019ll set that up for you starting next month. You will receive confirmation via email."", ""stime"": 61, ""etime"": 70}, {""speaker"": ""Customer"", ""text"": ""Thank you for your help."", ""stime"": 69, ""etime"": 72}, {""speaker"": ""Agent"", ""text"": ""You're welcome, Sarah! If you have any questions, feel free to reach out. Have a great day!"", ""stime"": 72, ""etime"": 80}, {""speaker"": ""Customer"", ""text"": ""You too, bye!"", ""stime"": 79, ""etime"": 82}]",Not Found,Not Found
b1cc178e-4afc-4da6-8a41-d2fc61db8fef,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Mark from XYZ Collections. How are you today?"", ""stime"": 0, ""etime"": 7}, {""speaker"": ""Customer"", ""text"": ""Hi Mark, I'm doing well, thank you. What's this about?"", ""stime"": 8, ""etime"": 13}, {""speaker"": ""Agent"", ""text"": ""I\u2019m calling regarding an outstanding balance on your account with Universal Funding. Can I first verify your identity? Please confirm your date of birth."", ""stime"": 12, ""etime"": 24}, {""speaker"": ""Customer"", ""text"": ""Sure, it's June 15, 1990."", ""stime"": 25, ""etime"": 28}, {""speaker"": ""Agent"", ""text"": ""Thank you for that. Can you also confirm your current address?"", ""stime"": 27, ""etime"": 32}, {""speaker"": ""Customer"", ""text"": ""Yes, it's 123 Main Street, Springfield."", ""stime"": 33, ""etime"": 37}, {""speaker"": ""Agent"", ""text"": ""Great, I can confirm your identity. You have an outstanding balance of $250. How would you like to proceed with the payment?"", ""stime"": 36, ""etime"": 49}, {""speaker"": ""Customer"", ""text"": ""I can pay half of it today and the rest next week."", ""stime"": 50, ""etime"": 56}, {""speaker"": ""Agent"", ""text"": ""That sounds reasonable. So, you would like to pay $125 today. How will you be making this payment?"", ""stime"": 55, ""etime"": 65}, {""speaker"": ""Customer"", ""text"": ""I\u2019ll use my credit card, if that\u2019s okay."", ""stime"": 66, ""etime"": 71}, {""speaker"": ""Agent"", ""text"": ""Of course, I can assist you with that. Please hold for a moment while I pull up the payment details."", ""stime"": 70, ""etime"": 82}, {""speaker"": ""Customer"", ""text"": ""Sure, take your time."", ""stime"": 83, ""etime"": 86}, {""speaker"": ""Agent"", ""text"": ""Thank you for your patience. I have the payment details ready now."", ""stime"": 85, ""etime"": 92}, {""speaker"": ""Customer"", ""text"": ""Perfect, let's go ahead."", ""stime"": 93, ""etime"": 96}]",Not Found,Not Found
0c8297aa-ced1-414e-a175-bf29a9763d30,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Mike from XYZ Collections. Am I speaking with Jessica?"", ""stime"": 0, ""etime"": 7}, {""speaker"": ""Customer"", ""text"": ""Yes, this is Jessica. What\u2019s this about?"", ""stime"": 8, ""etime"": 12}, {""speaker"": ""Agent"", ""text"": ""I'm calling regarding your outstanding balance with City Credit. Before I provide any details, could you please confirm your date of birth?"", ""stime"": 11, ""etime"": 21}, {""speaker"": ""Customer"", ""text"": ""Sure, it\u2019s April 15, 1990."", ""stime"": 22, ""etime"": 25}, {""speaker"": ""Agent"", ""text"": ""Thank you, Jessica. Can you also confirm your current address?"", ""stime"": 24, ""etime"": 29}, {""speaker"": ""Customer"", ""text"": ""It\u2019s 123 Maple Street, Springfield."", ""stime"": 30, ""etime"": 34}, {""speaker"": ""Agent"", ""text"": ""Great, I appreciate your cooperation. You have an outstanding balance of $250. How would you like to handle this?"", ""stime"": 33, ""etime"": 45}, {""speaker"": ""Customer"", ""text"": ""I can pay $100 today and the rest next week."", ""stime"": 46, ""etime"": 51}, {""speaker"": ""Agent"", ""text"": ""That works. I\u2019ll note the payment of $100 today. Can I set up the payment method?"", ""stime"": 50, ""etime"": 58}, {""speaker"": ""Customer"", ""text"": ""Yes, you can charge my credit card."", ""stime"": 59, ""etime"": 62}, {""speaker"": ""Agent"", ""text"": ""Thank you. Could you please provide the card number and expiration date?"", ""stime"": 61, ""etime"": 66}, {""speaker"": ""Customer"", ""text"": ""It's 4111 1111 1111 1111, expiring 12/25."", ""stime"": 67, ""etime"": 71}, {""speaker"": ""Agent"", ""text"": ""Thank you for that information. Your payment has been processed. Is there anything else I can assist you with?"", ""stime"": 70, ""etime"": 80}, {""speaker"": ""Customer"", ""text"": ""No, that\u2019s all for now. Thank you!"", ""stime"": 81, ""etime"": 84}, {""speaker"": ""Agent"", ""text"": ""You're welcome, Jessica. Have a great day!"", ""stime"": 83, ""etime"": 88}]",Not Found,Not Found
b2c32e46-fdac-420e-b2dd-3929ba661a89,"[{""speaker"": ""Agent"", ""text"": ""Hello, is this Mr. Johnson?"", ""stime"": 0, ""etime"": 5}, {""speaker"": ""Customer"", ""text"": ""Yes, this is he. Who's calling?"", ""stime"": 6, ""etime"": 10}, {""speaker"": ""Agent"", ""text"": ""My name is Sarah from XYZ Collections. I'm reaching out regarding your account with City Bank. Can you please verify your date of birth for security purposes?"", ""stime"": 9, ""etime"": 22}, {""speaker"": ""Customer"", ""text"": ""Sure, it's July 15, 1985."", ""stime"": 23, ""etime"": 27}, {""speaker"": ""Agent"", ""text"": ""Thank you, Mr. Johnson. Could you also confirm your current address?"", ""stime"": 26, ""etime"": 33}, {""speaker"": ""Customer"", ""text"": ""It's 123 Elm Street, Springfield."", ""stime"": 34, ""etime"": 39}, {""speaker"": ""Agent"", ""text"": ""Thank you for that information. I can confirm you have an outstanding balance of $250. How would you like to proceed with payment?"", ""stime"": 38, ""etime"": 50}, {""speaker"": ""Customer"", ""text"": ""I can make a payment of $100 today and the rest next week."", ""stime"": 51, ""etime"": 58}, {""speaker"": ""Agent"", ""text"": ""That sounds good. Would you like to pay by debit card or bank transfer?"", ""stime"": 57, ""etime"": 66}, {""speaker"": ""Customer"", ""text"": ""I'll pay by debit card."", ""stime"": 67, ""etime"": 70}, {""speaker"": ""Agent"", ""text"": ""Great! Please provide your card number when you're ready."", ""stime"": 71, ""etime"": 77}, {""speaker"": ""Customer"", ""text"": ""It's 4000-1234-5678-9010."", ""stime"": 78, ""etime"": 81}, {""speaker"": ""Agent"", ""text"": ""Thank you. Your payment has been processed. Have a great day!"", ""stime"": 80, ""etime"": 90}, {""speaker"": ""Customer"", ""text"": ""Thank you, you too!"", ""stime"": 91, ""etime"": 94}]",Not Found,Not Found
d071bb49-40f8-4bae-8c6d-cfc0d4a011d5,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Mike from XYZ Collections, how are you today?"", ""stime"": 0, ""etime"": 8}, {""speaker"": ""Customer"", ""text"": ""What the hell do you want? I'm busy!"", ""stime"": 8.5, ""etime"": 12}, {""speaker"": ""Agent"", ""text"": ""I understand you\u2019re busy, but I'm calling about your overdue account. Can I take a moment of your time?"", ""stime"": 11, ""etime"": 20}, {""speaker"": ""Customer"", ""text"": ""You can shove it! I'm not paying a damn thing!"", ""stime"": 19.5, ""etime"": 23}, {""speaker"": ""Agent"", ""text"": ""I appreciate your feedback. Can I at least confirm some information regarding your account first?"", ""stime"": 22.5, ""etime"": 30}, {""speaker"": ""Customer"", ""text"": ""I don't give a crap about your stupid questions!"", ""stime"": 29.5, ""etime"": 33}, {""speaker"": ""Agent"", ""text"": ""I understand your frustration. However, if you could just verify your address, I can provide the details on your balance."", ""stime"": 32.5, ""etime"": 41}, {""speaker"": ""Customer"", ""text"": ""Why the hell would I do that? Just tell me what you want!"", ""stime"": 40, ""etime"": 44}, {""speaker"": ""Agent"", ""text"": ""Right now, your account shows a balance of $500. It\u2019s crucial to discuss your options to resolve this."", ""stime"": 43.5, ""etime"": 53}, {""speaker"": ""Customer"", ""text"": ""Oh, like I\u2019m just gonna hand over my cash to you! Not a chance!"", ""stime"": 52, ""etime"": 56}, {""speaker"": ""Agent"", ""text"": ""I completely understand, and I\u2019m here to help you find a solution. Let\u2019s talk about a payment plan."", ""stime"": 55, ""etime"": 65}, {""speaker"": ""Customer"", ""text"": ""You really think I\u2019m gonna listen to your bullshit? Get lost!"", ""stime"": 64, ""etime"": 68}, {""speaker"": ""Agent"", ""text"": ""I\u2019m just trying to assist you. Please understand that ignoring it will only make things worse."", ""stime"": 67, ""etime"": 76}, {""speaker"": ""Customer"", ""text"": ""I said no! And you can\u2019t make me do anything!"", ""stime"": 75, ""etime"": 79}, {""speaker"": ""Agent"", ""text"": ""I respect your decision, but I\u2019ll have to inform you that there may be further actions if this isn\u2019t resolved."", ""stime"": 78, ""etime"": 87}]",Found,Not Found
46a46fb9-78ba-4502-873c-7e409f03ffc2,"[{""speaker"": ""Agent"", ""text"": ""Hello, is this Mr. Thompson?"", ""stime"": 0, ""etime"": 5}, {""speaker"": ""Customer"", ""text"": ""Yes, this is him. Who's calling?"", ""stime"": 6, ""etime"": 10}, {""speaker"": ""Agent"", ""text"": ""Hi Mr. Thompson, this is Lisa from XYZ Collections. I'm reaching out regarding a balance on your account. Can you please verify your date of birth?"", ""stime"": 9, ""etime"": 22}, {""speaker"": ""Customer"", ""text"": ""It's July 14, 1985."", ""stime"": 23, ""etime"": 26}, {""speaker"": ""Agent"", ""text"": ""Thank you for that. Can you also confirm your current address?"", ""stime"": 26, ""etime"": 32}, {""speaker"": ""Customer"", ""text"": ""Sure, it's 1500 Oak Street, Springfield."", ""stime"": 33, ""etime"": 37}, {""speaker"": ""Agent"", ""text"": ""Thank you for confirming your identity. You have an outstanding balance of $250. How would you like to proceed with the payment?"", ""stime"": 35, ""etime"": 48}, {""speaker"": ""Customer"", ""text"": ""I\u2019d like to set up a payment plan."", ""stime"": 49, ""etime"": 52}, {""speaker"": ""Agent"", ""text"": ""Certainly, I can assist you with that. How much would you like to pay each month?"", ""stime"": 51, ""etime"": 60}, {""speaker"": ""Customer"", ""text"": ""I can pay $50 a month."", ""stime"": 61, ""etime"": 65}, {""speaker"": ""Agent"", ""text"": ""Great, I\u2019ll set that up for you. You will start your payments next month."", ""stime"": 65, ""etime"": 74}, {""speaker"": ""Customer"", ""text"": ""Thank you for your help."", ""stime"": 75, ""etime"": 78}, {""speaker"": ""Agent"", ""text"": ""You're welcome, Mr. Thompson. Have a great day!"", ""stime"": 79, ""etime"": 85}]",Not Found,Not Found
65f99be3-1a8a-4f1f-91f0-7f3a4fe4235b,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Mark from XYZ Collections. How are you today?"", ""stime"": 0, ""etime"": 7}, {""speaker"": ""Customer"", ""text"": ""I'm okay, thanks. What\u2019s this about?"", ""stime"": 8, ""etime"": 11}, {""speaker"": ""Agent"", ""text"": ""I\u2019m calling regarding your outstanding debt with Global Bank. Can you confirm your name for me?"", ""stime"": 10, ""etime"": 20}, {""speaker"": ""Customer"", ""text"": ""It's Jordan Smith."", ""stime"": 19, ""etime"": 22}, {""speaker"": ""Agent"", ""text"": ""Thank you, Jordan. Your account shows a balance of $750. How would you like to settle this today?"", ""stime"": 21, ""etime"": 32}, {""speaker"": ""Customer"", ""text"": ""I need to check my finances before deciding."", ""stime"": 31, ""etime"": 36}, {""speaker"": ""Agent"", ""text"": ""I understand. Just so you know, we can set up a payment plan if that helps."", ""stime"": 35, ""etime"": 44}, {""speaker"": ""Customer"", ""text"": ""That could work. Can you send me the details?"", ""stime"": 43, ""etime"": 47}, {""speaker"": ""Agent"", ""text"": ""Absolutely, I can send that via email. Can you confirm your email address?"", ""stime"": 46, ""etime"": 56}, {""speaker"": ""Customer"", ""text"": ""It's jordan.smith@email.com."", ""stime"": 55, ""etime"": 58}, {""speaker"": ""Agent"", ""text"": ""Great! I will send the details right away. Is there anything else you need?"", ""stime"": 57, ""etime"": 67}, {""speaker"": ""Customer"", ""text"": ""No, that\u2019s all for now. Thanks."", ""stime"": 66, ""etime"": 70}, {""speaker"": ""Agent"", ""text"": ""You're welcome! Have a great day."", ""stime"": 69, ""etime"": 75}, {""speaker"": ""Customer"", ""text"": ""You too. Bye!"", ""stime"": 74, ""etime"": 77}]",Not Found,Not Found
41415d92-c12f-478a-b747-4d94773c2011,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Mark from XYZ Collections. How are you today?"", ""stime"": 0, ""etime"": 7}, {""speaker"": ""Customer"", ""text"": ""I'm doing well, thank you. What is this regarding?"", ""stime"": 8, ""etime"": 13}, {""speaker"": ""Agent"", ""text"": ""I'm calling in regard to your outstanding balance with ABC Credit. Before we proceed, can you please verify your date of birth for security purposes?"", ""stime"": 12, ""etime"": 25}, {""speaker"": ""Customer"", ""text"": ""Sure, it's July 15th, 1987."", ""stime"": 26, ""etime"": 29}, {""speaker"": ""Agent"", ""text"": ""Thank you for that information. Can you also confirm your address?"", ""stime"": 28, ""etime"": 34}, {""speaker"": ""Customer"", ""text"": ""Yes, I live at 123 Elm Street, Springfield."", ""stime"": 35, ""etime"": 40}, {""speaker"": ""Agent"", ""text"": ""Perfect. According to our records, you have an outstanding balance of $350. Would you like to discuss payment options?"", ""stime"": 39, ""etime"": 50}, {""speaker"": ""Customer"", ""text"": ""Yes, I can make a payment today. What methods do you accept?"", ""stime"": 51, ""etime"": 56}, {""speaker"": ""Agent"", ""text"": ""We accept credit/debit cards and bank transfers. What would you prefer?"", ""stime"": 55, ""etime"": 62}, {""speaker"": ""Customer"", ""text"": ""I'll use my credit card, please."", ""stime"": 63, ""etime"": 66}, {""speaker"": ""Agent"", ""text"": ""Great! I will guide you through that process now. Thank you for your cooperation."", ""stime"": 65, ""etime"": 73}, {""speaker"": ""Customer"", ""text"": ""Thank you for your help!"", ""stime"": 74, ""etime"": 77}, {""speaker"": ""Agent"", ""text"": ""You're welcome! Have a great day."", ""stime"": 76, ""etime"": 80}]",Not Found,Not Found
584fd5cd-adaa-4315-bf67-ad56d02d135e,"[{""speaker"": ""Agent"", ""text"": ""Hello, this is Mark from XYZ Collections. How are you today?"", ""stime"": 0, ""etime"": 6}, {""speaker"": ""Customer"", ""text"": ""What the hell do you want? I\u2019m not in the mood for this crap!"", ""stime"": 6.5, ""etime"": 11}, {""speaker"": ""Agent"", ""text"": ""I understand you're frustrated. I'm calling about your account. Can you please verify your date of birth?"", ""stime"": 10, ""etime"": 20}, {""speaker"": ""Customer"", ""text"": ""Why the f*** should I tell you anything? Just get lost!"", ""stime"": 19, ""etime"": 24}, {""speaker"": ""Agent"", ""text"": ""I can help you better if I confirm your identity. It\u2019s standard procedure. Please provide your date of birth."", ""stime"": 23, ""etime"": 32}, {""speaker"": ""Customer"", ""text"": ""What part of 'leave me the hell alone' don\u2019t you get? I\u2019m not giving you anything!"", ""stime"": 31, ""etime"": 37}, {""speaker"": ""Agent"", ""text"": ""I appreciate your honesty. However, I cannot discuss account details until I verify your identity. Could you please provide your address?"", ""stime"": 36, ""etime"": 47}, {""speaker"": ""Customer"", ""text"": ""This is so f****** ridiculous! It\u2019s not like I owe you anything anyway!"", ""stime"": 46, ""etime"": 51}, {""speaker"": ""Agent"", ""text"": ""I understand your frustration. However, the account is still overdue. We need to verify it to assist you. Can you confirm your address?"", ""stime"": 50, ""etime"": 60}, {""speaker"": ""Customer"", ""text"": ""You piece of s***, I told you I\u2019m not giving you anything!"", ""stime"": 59, ""etime"": 64}, {""speaker"": ""Agent"", ""text"": ""I respect your choice, but without verification, I cannot proceed. I\u2019m here to help when you\u2019re ready."", ""stime"": 63, ""etime"": 73}, {""speaker"": ""Customer"", ""text"": ""Whatever, just shut the f*** up!"", ""stime"": 72, ""etime"": 76}, {""speaker"": ""Agent"", ""text"": ""Thank you for your time. Feel free to call back if you wish to discuss this further."", ""stime"": 75, ""etime"": 82}, {""speaker"": ""Customer"", ""text"": ""Yeah, right. Don\u2019t hold your breath!"", ""stime"": 81, ""etime"": 85}]",Found,Not Found
